SERIALNO,SPORDER,PWGTP,AGEP,SEX,RAC1P,HISP,SCHL,PINCP,POVPIP,OCCP,COW,ESR,CIT,MAR,NATIVITY,PUMA,ADJINC
2023HU1421500,2,66,27,2,2,1,22,80000,501,3110,3,1,1,1,1,04317,1019518
2023HU1421606,1,76,74,2,2,1,1,15900,91,5740,1,6,4,5,2,04318,1019518
2023HU1421606,2,79,22,2,2,1,21,300,91,4655,8,6,1,5,1,04318,1019518
2023HU1421679,1,191,69,2,8,3,21,12000,84,4600,6,1,1,1,1,04103,1019518
2023HU1421791,1,212,69,2,1,1,20,67800,501,2545,3,1,1,2,1,04410,1019518
2023HU1421791,2,136,39,2,1,1,20,162000,501,1430,1,1,1,5,1,04410,1019518
2023HU1421791,3,241,0,2,1,1,0,0,501,0,0,0,1,5,1,04410,1019518
2023HU1421791,4,161,42,1,1,1,22,20000,501,5900,1,1,1,1,1,04410,1019518
2023HU1421973,1,97,27,2,1,1,21,13500,86,2300,2,2,1,5,1,04112,1019518
2023HU1421973,2,119,27,2,1,1,21,45000,288,5400,1,1,1,5,1,04112,1019518
2023HU1421973,3,117,27,2,1,1,21,45000,288,5400,1,1,1,5,1,04112,1019518
2023HU1421998,1,109,73,2,9,16,10,22200,153,0,0,6,5,5,2,04402,1019518
2023HU1422020,1,161,33,2,1,1,21,96000,501,726,2,1,1,5,1,04308,1019518
2023HU1422033,1,60,67,1,2,10,23,104100,501,160,7,1,4,1,2,04314,1019518
2023HU1422033,2,66,63,2,2,1,23,13790,501,2006,6,6,1,1,1,04314,1019518
2023HU1422223,1,196,65,2,8,5,17,7300,39,0,0,6,1,2,1,04209,1019518
2023HU1422223,2,146,35,2,8,5,16,0,39,5140,1,3,3,5,1,04209,1019518
2023HU1422225,1,58,38,1,1,1,21,135000,501,3710,3,1,1,1,1,04502,1019518
2023HU1422225,2,60,38,2,1,1,22,115000,501,2320,3,2,1,1,1,04502,1019518
2023HU1422225,3,68,5,2,1,1,2,0,501,0,0,0,1,5,1,04502,1019518
2023HU1422225,4,71,3,2,1,1,1,0,501,0,0,0,1,5,1,04502,1019518
2023HU1422234,1,92,66,1,1,1,17,31200,501,3655,1,1,4,1,2,04501,1019518
2023HU1422234,2,114,60,2,1,1,16,60000,501,3603,3,1,4,1,2,04501,1019518
2023HU1422234,3,77,35,2,1,1,22,175000,501,3258,4,1,4,3,2,04501,1019518
2023HU1422234,4,120,29,2,1,1,21,90000,501,705,1,1,4,5,2,04501,1019518
2023HU1422234,5,142,22,2,1,1,21,90000,501,3255,1,1,1,5,1,04501,1019518
2023HU1422234,6,101,4,1,1,1,1,0,501,0,0,0,3,5,1,04501,1019518
2023HU1422234,7,71,83,2,1,1,16,14500,501,0,0,6,4,3,2,04501,1019518
2023HU1422234,8,83,7,1,1,1,4,0,501,0,0,0,4,5,2,04501,1019518
2023HU1422291,1,47,37,1,1,1,22,189000,501,110,1,1,1,1,1,04310,1019518
2023HU1422291,2,47,37,2,1,1,22,75000,501,3258,1,2,1,1,1,04310,1019518
2023HU1422291,3,57,4,1,1,1,2,0,501,0,0,0,1,5,1,04310,1019518
2023HU1422291,4,55,2,2,1,1,0,0,501,0,0,0,1,5,1,04310,1019518
2023HU1422320,1,88,52,1,1,1,22,149600,501,2310,3,1,1,1,1,04304,1019518
2023HU1422320,2,98,46,2,1,1,22,86600,501,2330,3,1,1,1,1,04304,1019518
2023HU1422374,1,93,62,2,1,1,18,30000,191,5400,1,1,1,3,1,04502,1019518
2023HU1422414,1,76,35,1,1,1,21,33000,209,4251,1,1,1,5,1,04304,1019518
2023HU1422433,1,38,34,2,1,1,21,9900,64,5740,2,1,1,5,1,04306,1019518
2023HU1422550,1,104,53,2,2,1,17,39000,369,4230,2,1,4,2,2,04318,1019518
2023HU1422550,2,99,35,2,2,1,16,50000,369,5540,5,1,3,5,1,04318,1019518
2023HU1422550,3,105,15,2,2,1,12,0,369,0,0,0,1,5,1,04318,1019518
2023HU1422575,1,52,52,1,5,17,15,770000,501,9121,3,1,5,1,2,04317,1019518
2023HU1422575,2,43,42,2,5,24,9,0,501,120,1,6,1,1,1,04317,1019518
2023HU1422575,3,37,22,1,5,24,21,15000,501,4110,1,3,1,5,1,04317,1019518
2023HU1422575,4,40,9,1,5,24,6,0,501,0,0,0,1,5,1,04317,1019518
2023HU1422575,5,40,5,1,5,24,3,0,501,0,0,0,1,5,1,04317,1019518
2023HU1422629,1,75,34,2,1,1,22,170000,501,440,1,1,5,5,2,04401,1019518
2023HU1422629,2,119,28,1,2,1,21,80000,501,220,7,1,1,5,1,04401,1019518
2023HU1422629,3,111,0,2,9,1,0,0,501,0,0,0,1,5,1,04401,1019518
2023HU1422636,1,108,65,2,1,1,18,38200,501,705,1,3,1,1,1,04110,1019518
2023HU1422636,2,128,73,1,1,1,24,175000,501,2830,1,1,1,1,1,04110,1019518
2023HU1422713,1,817,60,1,1,1,16,56000,360,7340,7,1,4,5,2,04108,1019518
2023HU1422758,1,107,52,2,6,1,9,86000,313,8320,1,1,5,1,2,04307,1019518
2023HU1422758,2,117,57,1,6,1,9,0,313,4020,1,6,5,1,2,04307,1019518
2023HU1422758,3,93,23,2,6,1,17,10000,313,4700,7,1,1,5,1,04307,1019518
2023HU1422758,4,75,15,1,6,1,11,0,313,0,0,0,1,5,1,04307,1019518
2023HU1422767,1,139,35,1,6,1,21,285000,501,1021,1,1,5,5,2,04302,1019518
2023HU1422767,2,160,35,1,1,1,22,70000,446,7430,1,1,1,5,1,04302,1019518
2023HU1422802,1,69,77,2,1,1,22,166000,501,4920,1,1,1,5,1,04302,1019518
2023HU1422977,1,88,56,1,1,1,21,280000,501,565,1,1,1,1,1,04310,1019518
2023HU1422977,2,83,56,2,1,1,22,6000,501,4920,1,1,1,1,1,04310,1019518
2023HU1422977,3,90,19,1,1,1,19,1000,501,4030,5,6,1,5,1,04310,1019518
2023HU1422977,4,97,16,2,1,1,13,0,501,0,0,6,1,5,1,04310,1019518
2023HU1422977,5,104,14,1,1,1,11,0,501,0,0,0,1,5,1,04310,1019518
2023HU1422985,1,336,66,2,1,1,16,8000,136,2825,3,6,1,3,1,04104,1019518
2023HU1422985,2,406,95,2,1,1,16,16800,136,0,0,6,1,2,1,04104,1019518
2023HU1423082,1,50,54,2,1,1,24,115000,501,2400,2,1,1,3,1,04307,1019518
2023HU1423107,1,34,77,2,1,1,16,1600,501,0,0,6,1,1,1,04503,1019518
2023HU1423107,2,40,78,1,1,1,16,228000,501,0,0,6,1,1,1,04503,1019518
2023HU1423226,1,273,30,2,8,5,16,34800,143,4720,1,1,3,4,1,04263,1019518
2023HU1423226,2,325,8,2,8,5,7,0,143,0,0,0,1,5,1,04263,1019518
2023HU1423226,3,304,2,1,8,5,0,0,143,0,0,0,1,5,1,04263,1019518
2023HU1423502,1,44,39,2,8,1,21,58000,475,5240,1,1,1,1,1,04409,1019518
2023HU1423502,2,64,43,1,8,3,13,80000,475,4530,1,1,1,1,1,04409,1019518
2023HU1423502,3,57,15,1,8,3,12,0,475,0,0,0,1,5,1,04409,1019518
2023HU1423502,4,75,12,1,8,3,9,0,475,0,0,0,1,5,1,04409,1019518
2023HU1423502,5,28,49,2,8,1,21,50000,475,5260,1,1,1,5,1,04409,1019518
2023HU1423502,6,44,73,1,8,1,17,30600,475,3930,1,6,4,1,2,04409,1019518
2023HU1423502,7,31,71,2,8,1,17,15700,475,0,0,6,4,1,2,04409,1019518
2023HU1423518,1,271,25,2,1,1,21,80000,501,2850,1,1,1,5,1,04107,1019518
2023HU1423664,1,453,51,1,9,2,21,394000,501,440,1,1,3,1,1,04301,1019518
2023HU1423664,2,331,52,2,1,1,21,20000,501,2710,6,1,1,1,1,04301,1019518
2023HU1423664,3,511,17,2,9,2,14,6300,501,4020,1,1,1,5,1,04301,1019518
2023HU1423664,4,454,15,1,9,2,12,0,501,0,0,0,1,5,1,04301,1019518
2023HU1423731,1,127,74,2,2,1,20,95600,350,3603,1,1,4,2,2,04212,1019518
2023HU1423731,2,86,70,2,2,1,16,12500,350,3603,1,1,4,2,2,04212,1019518
2023HU1423731,3,130,15,1,2,1,12,0,350,0,0,0,1,5,1,04212,1019518
2023HU1423731,4,195,19,2,2,1,18,0,350,0,0,6,1,5,1,04212,1019518
2023HU1423734,1,46,72,2,2,1,17,21900,247,3255,1,6,4,2,2,04317,1019518
2023HU1423734,2,51,36,1,2,1,21,0,247,9920,9,3,1,5,1,04317,1019518
2023HU1423734,3,37,59,2,2,1,21,44000,247,2722,1,1,4,5,2,04317,1019518
2023HU1423734,4,37,64,2,2,1,17,10000,247,3601,1,1,5,2,2,04317,1019518
2023HU1423734,5,63,28,1,2,1,21,28000,247,2016,2,1,1,5,1,04317,1019518
2023HU1423734,6,50,21,2,2,1,21,400,247,2545,4,3,1,5,1,04317,1019518
2023HU1423757,1,724,56,1,8,5,1,23700,100,3602,1,6,4,3,2,04221,1019518
2023HU1423757,2,643,34,1,8,5,22,190,100,340,1,6,3,5,1,04221,1019518
2023HU1423757,3,589,9,1,8,5,9,0,100,0,0,0,1,5,1,04221,1019518
2023HU1423765,1,48,30,1,6,1,19,25000,501,700,5,6,4,1,2,04408,1019518
2023HU1423765,2,50,33,2,6,1,22,120000,501,800,1,1,5,1,2,04408,1019518
2023HU1423765,3,51,5,2,6,1,3,0,501,0,0,0,1,5,1,04408,1019518
2023HU1423825,1,155,61,2,2,1,17,21500,425,3870,3,1,4,3,2,04412,1019518
2023HU1423825,2,150,26,2,9,1,22,70000,425,2014,5,1,1,5,1,04412,1019518
2023HU1423825,3,109,58,1,2,1,15,1000,425,4530,3,3,4,5,2,04412,1019518
2023HU1423825,4,149,27,2,2,1,17,40000,425,4220,3,1,4,5,2,04412,1019518
2023HU1423825,5,138,53,2,2,1,22,78000,496,350,3,1,4,5,2,04412,1019518
2023HU1424025,1,151,54,2,8,5,16,21200,120,3601,1,1,5,1,2,04212,1019518
2023HU1424025,2,101,28,2,8,5,16,3000,120,5240,1,1,5,5,2,04212,1019518
2023HU1424025,3,102,27,2,8,5,16,26000,120,4110,1,1,5,5,2,04212,1019518
2023HU1424025,4,178,12,1,8,5,8,0,120,0,0,0,5,5,2,04212,1019518
2023HU1424025,5,177,6,1,8,5,4,0,120,0,0,0,5,5,2,04212,1019518
2023HU1424025,6,166,0,2,8,5,0,0,120,0,0,0,1,5,1,04212,1019518
2023HU1424218,1,111,46,1,6,1,23,112900,501,2100,7,1,1,5,1,04104,1019518
2023HU1424258,1,101,83,2,1,1,19,29500,196,0,0,6,4,2,2,04407,1019518
2023HU1424258,2,89,46,2,1,1,16,0,196,0,0,6,1,1,1,04407,1019518
2023HU1424258,3,91,42,1,1,1,20,24000,196,4500,1,1,1,5,1,04407,1019518
2023HU1424258,4,84,20,2,1,1,16,0,196,0,0,6,1,5,1,04407,1019518
2023HU1424258,5,160,10,1,1,1,8,0,196,0,0,0,1,5,1,04407,1019518
2023HU1424258,6,94,49,1,1,1,22,31000,196,8920,1,1,4,1,2,04407,1019518
2023HU1424426,1,149,39,2,1,1,22,70330,457,2205,2,1,1,5,1,04302,1019518
2023HU1424463,1,243,53,1,1,1,21,105000,501,4820,1,1,1,1,1,04121,1019518
2023HU1424463,2,193,56,2,1,1,21,200000,501,4820,1,1,1,1,1,04121,1019518
2023HU1424463,3,220,16,2,1,1,13,0,501,0,0,6,1,5,1,04121,1019518
2023HU1424517,1,38,46,1,1,1,22,40000,458,2920,1,1,1,1,1,04318,1019518
2023HU1424517,2,41,46,2,1,1,22,100000,458,2320,3,1,1,1,1,04318,1019518
2023HU1424517,3,36,16,1,1,1,13,200,458,4600,6,6,1,5,1,04318,1019518
2023HU1424517,4,36,14,2,1,1,11,0,458,0,0,0,1,5,1,04318,1019518
2023HU1424520,1,118,31,2,1,1,22,86000,501,230,2,1,1,5,1,04121,1019518
2023HU1424661,1,111,30,1,2,1,22,195000,501,705,1,1,1,5,1,04104,1019518
2023HU1424713,1,197,28,2,9,1,21,135000,501,1032,1,1,1,5,1,04302,1019518
2023HU1424800,1,55,23,1,6,1,21,6000,39,2545,1,6,5,5,2,04402,1019518
2023HU1424800,2,38,23,1,6,1,21,8400,54,2205,3,1,5,5,2,04402,1019518
2023HU1424800,3,37,23,1,6,1,21,8400,54,2205,3,1,5,5,2,04402,1019518
2023HU1424925,1,178,78,1,1,1,16,63700,356,0,0,6,4,1,2,04208,1019518
2023HU1424925,2,139,69,2,1,1,16,20800,356,5140,1,1,4,1,2,04208,1019518
2023HU1424925,3,171,46,1,1,1,15,270,356,4055,1,6,1,5,1,04208,1019518
2023HU1424948,1,57,70,2,1,1,22,51100,501,2014,3,6,1,1,1,04310,1019518
2023HU1424948,2,52,70,1,1,1,24,65600,501,2040,2,6,1,1,1,04310,1019518
2023HU1425063,1,42,76,2,1,1,23,48000,501,3050,1,6,1,1,1,04503,1019518
2023HU1425063,2,56,69,1,1,1,18,36000,501,0,0,6,1,1,1,04503,1019518
2023HU1425063,3,54,40,1,1,1,21,50000,501,2310,1,1,1,5,1,04503,1019518
2023HU1425201,1,88,59,1,1,1,21,83000,501,3820,3,1,1,1,1,04112,1019518
2023HU1425320,1,107,21,2,9,2,16,16000,295,3601,1,1,3,1,1,04401,1019518
2023HU1425320,2,111,26,1,9,2,11,44000,295,6260,1,1,5,1,2,04401,1019518
2023HU1425331,1,227,67,1,6,1,15,50000,260,4700,6,1,4,1,2,04310,1019518
2023HU1425331,2,231,63,2,6,1,15,0,260,4720,8,6,4,1,2,04310,1019518
2023HU1425331,3,173,86,2,6,1,1,10000,260,0,0,6,4,2,2,04310,1019518
2023HU1425341,1,66,27,2,1,1,23,68000,501,3090,4,1,1,1,1,04306,1019518
2023HU1425341,2,71,27,1,1,1,21,82500,501,2830,1,1,1,1,1,04306,1019518
2023HU1425381,1,272,43,1,1,1,18,133000,501,4965,1,1,1,5,1,04165,1019518
2023HU1425381,2,291,40,2,1,1,24,80000,501,1760,2,1,5,5,2,04165,1019518
2023HU1425381,3,235,0,1,1,1,0,0,501,0,0,0,1,5,1,04165,1019518
2023HU1425389,1,100,55,1,9,5,16,23000,227,6660,3,1,1,1,1,04310,1019518
2023HU1425389,2,66,61,2,9,3,16,15000,227,5260,1,1,2,1,1,04310,1019518
2023HU1425389,3,66,26,2,9,5,19,15500,227,440,1,1,1,5,1,04310,1019518
2023HU1425441,1,82,39,2,9,1,22,130010,501,1006,1,1,1,3,1,04410,1019518
2023HU1425441,2,78,64,2,9,1,16,930,501,0,0,6,4,2,2,04410,1019518
2023HU1425445,1,78,45,2,1,1,22,90000,501,420,2,1,1,1,1,04306,1019518
2023HU1425445,2,73,48,1,1,1,22,100000,501,1108,3,1,1,1,1,04306,1019518
2023HU1425445,3,82,9,2,1,1,6,0,501,0,0,0,1,5,1,04306,1019518
2023HU1425445,4,84,7,2,1,1,3,0,501,0,0,0,1,5,1,04306,1019518
2023HU1425470,1,107,39,1,1,1,21,100000,501,3324,2,1,1,1,1,04108,1019518
2023HU1425476,1,183,39,2,2,1,17,69180,170,6260,7,3,1,5,1,04501,1019518
2023HU1425476,2,120,18,1,2,1,16,0,170,0,0,6,1,5,1,04501,1019518
2023HU1425476,3,139,16,1,2,1,11,8220,170,0,0,6,1,5,1,04501,1019518
2023HU1425476,4,189,12,1,2,1,10,0,170,0,0,0,1,5,1,04501,1019518
2023HU1425476,5,189,9,1,2,1,7,0,170,0,0,0,1,5,1,04501,1019518
2023HU1425476,6,189,5,1,2,1,3,0,170,0,0,0,1,5,1,04501,1019518
2023HU1425476,7,206,2,1,2,1,0,0,170,0,0,0,1,5,1,04501,1019518
2023HU1425530,1,167,62,1,8,5,12,13000,88,7160,1,1,4,1,2,04207,1019518
2023HU1425530,2,118,59,2,8,5,8,4800,88,4510,7,1,5,1,2,04207,1019518
2023HU1425580,1,444,79,2,6,1,22,9000,62,0,0,6,4,2,2,04414,1019518
2023HU1425676,1,77,37,2,8,1,22,75000,501,3256,7,1,4,1,2,04306,1019518
2023HU1425676,2,64,42,1,1,1,23,770000,501,2100,1,1,1,1,1,04306,1019518
2023HU1425690,1,61,35,1,1,1,21,132300,501,2100,3,1,1,1,1,04401,1019518
2023HU1425690,2,54,34,2,1,1,22,95000,501,2310,1,1,1,1,1,04401,1019518
2023HU1425790,1,108,59,2,1,3,19,81000,501,350,2,1,1,3,1,04209,1019518
2023HU1425820,1,45,89,2,1,1,19,131400,501,0,0,6,1,2,1,04108,1019518
2023HU1425827,1,178,23,2,1,1,22,1000,6,350,2,6,1,5,1,04165,1019518
2023HU1425827,2,221,24,2,1,1,21,70000,451,735,1,1,1,5,1,04165,1019518
2023HU1425898,1,91,30,2,1,3,23,56000,367,2100,2,1,1,5,1,04402,1019518
2023HU1425898,2,94,29,1,9,1,23,770000,501,4820,1,1,5,5,2,04402,1019518
2023HU1425994,1,273,45,1,1,1,16,60000,385,3401,1,1,1,1,1,04303,1019518
2023HU1426037,1,155,51,1,1,1,1,34000,220,9130,1,1,1,5,1,04405,1019518
2023HU1426043,1,339,54,2,9,5,13,43000,277,3601,1,1,5,5,2,04112,1019518
2023HU1426043,2,459,34,2,9,5,19,45000,277,3601,1,1,5,1,2,04112,1019518
2023HU1426043,3,391,28,1,9,5,13,10000,277,9142,1,1,5,5,2,04112,1019518
2023HU1426043,4,418,23,2,9,5,19,20000,277,5400,1,1,4,5,2,04112,1019518
2023HU1426043,5,473,11,1,9,5,6,0,277,0,0,0,5,5,2,04112,1019518
2023HU1426043,6,473,6,1,9,5,5,0,277,0,0,0,5,5,2,04112,1019518
2023HU1426055,1,140,38,1,8,3,21,115000,501,4800,1,1,1,1,1,04210,1019518
2023HU1426055,2,102,36,2,8,3,21,50000,501,2011,2,1,1,1,1,04210,1019518
2023HU1426055,3,135,2,1,8,3,0,0,501,0,0,0,1,5,1,04210,1019518
2023HU1426055,4,130,0,2,8,3,0,0,501,0,0,0,1,5,1,04210,1019518
2023HU1426089,1,284,38,2,8,3,17,6300,17,4220,2,1,1,5,1,04306,1019518
2023HU1426089,2,282,18,2,9,3,18,0,17,0,0,6,1,5,1,04306,1019518
2023HU1426089,3,340,15,1,9,3,13,0,17,0,0,0,1,5,1,04306,1019518
2023HU1426089,4,326,8,1,9,3,5,0,17,0,0,0,1,5,1,04306,1019518
2023HU1426089,5,325,5,1,9,3,3,0,17,0,0,0,1,5,1,04306,1019518
2023HU1426093,1,213,54,1,2,1,17,17200,110,0,0,6,1,5,1,04316,1019518
2023HU1426129,1,80,53,1,1,1,16,62000,365,6400,3,1,4,1,2,04407,1019518
2023HU1426129,2,84,46,2,1,1,21,70000,365,230,2,1,4,1,2,04407,1019518
2023HU1426129,3,72,21,1,1,1,21,2000,365,3960,1,6,1,5,1,04407,1019518
2023HU1426129,4,99,17,2,1,1,14,0,365,0,0,6,1,5,1,04407,1019518
2023HU1426129,5,103,13,1,1,1,11,0,365,0,0,0,1,5,1,04407,1019518
2023HU1426154,1,61,55,2,1,1,18,60000,384,5540,5,1,4,3,2,04208,1019518
2023HU1426244,1,336,74,2,8,3,12,12500,85,0,0,6,1,5,1,04304,1019518
2023HU1426258,1,54,76,1,6,1,1,133600,501,7010,5,1,4,1,2,04208,1019518
2023HU1426258,2,145,76,2,6,1,1,9600,501,0,0,6,4,1,2,04208,1019518
2023HU1426258,3,28,50,1,6,1,20,65000,501,1050,1,1,4,3,2,04208,1019518
2023HU1426329,1,166,31,2,8,17,1,37000,283,6260,1,1,5,5,2,04403,1019518
2023HU1426329,2,159,31,1,8,24,9,52000,341,6260,1,1,5,5,2,04403,1019518
2023HU1426329,3,220,5,1,8,24,2,0,283,0,0,0,1,5,1,04403,1019518
2023HU1426329,4,154,35,1,8,24,12,10000,283,6260,1,1,5,5,2,04403,1019518
2023HU1426329,5,105,28,1,8,24,13,40000,283,6260,1,1,5,4,2,04403,1019518
2023HU1426343,1,140,63,2,1,1,16,54500,351,4965,1,6,1,2,1,04410,1019518
2023HU1426466,1,56,36,2,1,1,19,1900,217,5160,1,1,1,1,1,04503,1019518
2023HU1426466,2,116,46,1,9,3,18,75000,217,9720,3,6,1,1,1,04503,1019518
2023HU1426466,3,63,8,1,9,3,4,0,217,0,0,0,1,5,1,04503,1019518
2023HU1426466,4,63,6,2,9,3,3,0,217,0,0,0,1,5,1,04503,1019518
2023HU1426466,5,62,5,2,9,3,2,0,217,0,0,0,1,5,1,04503,1019518
2023HU1426641,1,74,67,1,1,1,18,54000,379,220,7,1,1,3,1,04408,1019518
2023HU1426641,2,69,63,2,1,1,21,0,0,0,0,6,1,3,1,04408,1019518
2023HU1426641,3,51,37,1,1,1,20,60000,388,9620,1,1,1,1,1,04408,1019518
2023HU1426747,1,75,69,1,1,1,20,80000,501,4710,1,1,1,1,1,04314,1019518
2023HU1426747,2,66,68,2,1,1,22,16200,501,710,2,6,1,1,1,04314,1019518
2023HU1426812,1,103,59,2,6,1,17,500,501,0,0,6,4,1,2,04311,1019518
2023HU1426812,2,92,59,1,6,1,17,17700,501,3601,2,1,4,1,2,04311,1019518
2023HU1426812,3,61,29,1,6,1,21,120000,501,3322,2,1,1,5,1,04311,1019518
2023HU1426812,4,72,21,2,6,1,21,63000,501,1005,2,1,1,5,1,04311,1019518
2023HU1426896,1,184,70,1,8,3,13,14600,102,310,7,1,2,2,1,04263,1019518
2023HU1426935,1,131,28,1,1,1,21,51000,328,1108,1,1,1,5,1,04317,1019518
2023HU1426935,2,106,28,1,1,1,21,70000,450,735,1,1,1,5,1,04317,1019518
2023HU1426935,3,106,28,1,1,1,21,35000,225,2320,3,1,1,5,1,04317,1019518
2023HU1426981,1,58,58,2,8,16,17,60000,390,4710,2,1,4,3,2,04408,1019518
2023HU1427074,1,44,72,2,2,1,22,87500,501,3255,2,1,1,3,1,04208,1019518
2023HU1427220,1,53,54,2,1,1,22,120250,501,2205,3,1,4,1,2,04208,1019518
2023HU1427220,2,72,56,1,1,1,22,60000,501,6260,1,1,4,1,2,04208,1019518
2023HU1427220,3,46,79,1,1,1,22,9300,501,0,0,6,4,1,2,04208,1019518
2023HU1427220,4,50,76,2,1,1,22,4600,501,0,0,6,4,1,2,04208,1019518
2023HU1427324,1,59,59,2,9,1,1,0,432,0,0,6,4,1,2,04410,1019518
2023HU1427324,2,63,65,1,9,1,17,106700,432,4030,1,2,4,1,2,04410,1019518
2023HU1427324,3,44,37,1,9,1,16,57000,432,7200,5,1,4,3,2,04410,1019518
2023HU1427324,4,46,35,2,6,1,21,45000,432,5710,1,1,1,5,1,04410,1019518
2023HU1427324,5,45,17,1,9,1,13,0,432,0,0,6,4,5,2,04410,1019518
2023HU1427324,6,48,18,2,8,1,15,0,432,0,0,6,3,5,1,04410,1019518
2023HU1427324,7,46,3,2,9,1,1,0,432,0,0,0,5,5,2,04410,1019518
2023HU1427359,1,124,48,2,2,1,16,38000,266,3601,1,1,5,1,2,04412,1019518
2023HU1427359,2,114,19,1,2,1,18,26000,266,4760,1,1,5,5,2,04412,1019518
2023HU1427359,3,179,14,2,2,1,11,0,266,0,0,0,1,5,1,04412,1019518
2023HU1427359,4,151,30,2,2,1,16,25000,160,3601,1,1,5,5,2,04412,1019518
2023HU1427359,5,103,15,1,2,1,12,0,0,0,0,0,1,5,1,04412,1019518
2023HU1427403,1,79,42,1,6,1,21,51000,168,9142,6,1,4,3,2,04404,1019518
2023HU1427403,2,65,40,2,6,1,21,25000,161,9050,1,1,4,5,2,04404,1019518
2023HU1427403,3,70,4,1,6,1,1,0,168,0,0,0,1,5,1,04404,1019518
2023HU1427403,4,69,2,2,6,1,0,0,168,0,0,0,1,5,1,04404,1019518
2023HU1427403,5,46,62,2,6,1,24,0,168,0,0,6,4,1,2,04404,1019518
2023HU1427513,1,209,49,2,1,1,23,193000,501,2850,2,1,1,1,1,04308,1019518
2023HU1427513,2,111,53,1,9,1,21,110000,501,2100,2,1,1,1,1,04308,1019518
2023HU1427513,3,156,14,2,9,1,11,0,501,0,0,0,1,5,1,04308,1019518
2023HU1427570,1,114,79,1,1,1,22,40000,349,0,0,6,1,1,1,04403,1019518
2023HU1427570,2,147,75,1,9,1,21,24000,349,0,0,6,1,1,1,04403,1019518
2023HU1427575,1,156,41,2,2,1,21,35000,378,2330,1,1,4,3,2,04317,1019518
2023HU1427575,2,94,69,2,2,1,17,39600,378,9645,1,1,4,3,2,04317,1019518
2023HU1427626,1,163,26,1,9,1,21,40000,350,2545,3,1,1,5,1,04317,1019518
2023HU1427626,2,77,70,2,9,1,17,31200,350,3601,1,1,4,5,2,04317,1019518
2023HU1427863,1,52,45,2,1,1,21,130000,501,440,1,1,1,5,1,04302,1019518
2023HU1427863,2,41,46,1,1,1,20,95000,501,4000,1,1,1,3,1,04302,1019518
2023HU1427936,1,312,28,2,2,1,19,58000,277,630,1,1,1,5,1,04305,1019518
2023HU1427936,2,429,4,1,2,1,2,0,277,0,0,0,1,5,1,04305,1019518
2023HU1428055,1,98,46,1,2,1,16,50000,328,4220,1,1,1,3,1,04412,1019518
2023HU1428136,1,377,35,1,2,1,16,34100,219,5840,1,1,1,5,1,04502,1019518
2023HU1428285,1,61,78,1,1,1,21,58700,427,0,0,6,1,1,1,04502,1019518
2023HU1428285,2,48,77,2,1,1,16,17300,427,0,0,6,1,1,1,04502,1019518
2023HU1428313,1,208,75,2,2,1,21,55700,387,0,0,6,1,2,1,04412,1019518
2023HU1428333,1,204,29,2,6,1,21,108000,501,5000,1,1,5,5,2,04404,1019518
2023HU1428333,2,131,33,2,6,1,16,35000,224,5860,1,1,5,1,2,04404,1019518
2023HU1428337,1,285,74,1,2,1,16,12600,228,0,0,6,4,1,2,04305,1019518
2023HU1428337,2,311,61,2,9,3,16,28600,228,4230,2,1,1,1,1,04305,1019518
2023HU1428482,1,230,33,2,1,1,21,100000,501,440,1,1,1,5,1,04103,1019518
2023HU1428490,1,52,37,1,6,1,16,9600,43,4000,1,1,4,3,2,04406,1019518
2023HU1428490,2,53,37,2,6,1,16,21000,137,3602,1,1,5,5,2,04406,1019518
2023HU1428490,3,66,8,1,6,1,6,0,43,0,0,0,1,5,1,04406,1019518
2023HU1428490,4,66,7,1,6,1,5,0,43,0,0,0,1,5,1,04406,1019518
2023HU1428490,5,42,65,2,6,1,1,3200,43,4720,1,6,5,4,2,04406,1019518
2023HU1428497,1,139,31,1,1,1,21,230000,501,3910,1,1,5,5,2,04301,1019518
2023HU1428572,1,301,62,1,2,1,19,110000,501,7130,1,1,4,1,2,04316,1019518
2023HU1428572,2,315,60,2,2,1,19,0,501,0,0,6,4,1,2,04316,1019518
2023HU1428581,1,52,28,2,1,1,21,36000,229,725,6,1,1,5,1,04310,1019518
2023HU1428581,2,51,28,1,1,1,20,32800,209,4760,1,1,1,5,1,04310,1019518
2023HU1428599,1,92,40,2,6,1,20,94600,407,5860,1,1,1,2,1,04211,1019518
2023HU1428599,2,72,21,2,6,1,19,0,407,0,0,6,1,5,1,04211,1019518
2023HU1428599,3,50,19,1,6,1,19,0,407,0,0,6,1,5,1,04211,1019518
2023HU1428660,1,173,59,2,2,1,15,900,4,3601,1,6,5,2,2,04317,1019518
2023HU1428660,2,213,60,1,2,1,16,0,0,0,0,6,5,5,2,04317,1019518
2023HU1428660,3,265,1,1,2,1,0,0,4,0,0,0,1,5,1,04317,1019518
2023HU1428788,1,35,51,1,6,1,1,13000,83,4760,7,1,4,1,2,04312,1019518
2023HU1428936,1,69,86,2,1,1,11,19000,131,0,0,6,1,2,1,04413,1019518
2023HU1428941,1,163,28,1,1,1,20,0,0,0,0,6,4,5,2,04313,1019518
2023HU1428941,2,128,54,2,1,1,15,0,0,0,0,6,4,5,2,04313,1019518
2023HU1428953,1,282,36,2,1,1,21,7000,44,2634,1,3,1,5,1,04303,1019518
