SERIALNO,SPORDER,PWGTP,AGEP,SEX,RAC1P,HISP,SCHL,PINCP,POVPIP,OCCP,COW,ESR,CIT,MAR,NATIVITY,PUMA,ADJINC
2023HU0092033,3,109,32,2,1,2,19,47800,501,8640,1,1,1,5,1,03704,1019518
2023HU0092033,4,129,39,1,1,2,22,75000,501,1021,3,1,1,1,1,03704,1019518
2023HU0092081,1,64,65,1,1,1,22,684000,501,1430,1,6,5,1,2,03779,1019518
2023HU0092081,2,70,67,2,1,1,21,-2900,501,0,0,6,1,1,1,03779,1019518
2023HU0092114,1,39,31,2,1,1,20,35000,223,4020,1,1,1,5,1,03733,1019518
2023HU0092151,1,92,46,1,9,2,16,100000,391,9210,1,1,5,1,2,03710,1019518
2023HU0092151,2,80,48,2,9,2,13,0,391,0,0,6,5,1,2,03710,1019518
2023HU0092151,3,92,21,1,9,2,19,6100,391,4055,1,6,1,5,1,03710,1019518
2023HU0092151,4,82,76,2,9,2,5,15000,391,0,0,6,4,2,2,03710,1019518
2023HU0092168,1,86,41,1,8,2,21,129000,501,340,1,1,5,5,2,03763,1019518
2023HU0092168,2,81,42,1,8,2,16,58000,501,7340,1,1,5,3,2,03763,1019518
2023HU0092168,3,62,70,1,8,2,16,70000,501,20,1,1,5,2,2,03763,1019518
2023HU0092168,4,74,64,2,8,2,16,34000,501,3603,1,1,5,3,2,03763,1019518
2023HU0092168,5,87,14,1,8,2,12,0,501,0,0,0,1,5,1,03763,1019518
2023HU0092168,6,86,9,1,8,2,7,0,501,0,0,0,1,5,1,03763,1019518
2023HU0092189,1,45,78,1,8,2,16,18400,317,0,0,6,4,2,2,03767,1019518
2023HU0092189,2,37,58,2,8,2,1,35000,317,8740,1,1,1,5,1,03767,1019518
2023HU0092189,3,45,55,1,8,2,23,0,317,0,0,6,1,5,1,03767,1019518
2023HU0092189,4,29,85,2,8,2,16,12000,317,0,0,6,5,5,2,03767,1019518
2023HU0092189,5,44,61,1,8,2,15,70000,317,9130,6,1,4,5,2,03767,1019518
2023HU0092189,6,39,60,2,8,2,15,0,317,0,0,6,5,3,2,03767,1019518
2023HU0092210,1,42,45,1,9,2,15,2500,392,7315,1,1,1,1,1,03708,1019518
2023HU0092210,2,34,41,2,9,2,18,73000,392,640,1,1,4,1,2,03708,1019518
2023HU0092210,3,34,60,2,9,2,1,14400,392,3602,3,6,4,5,2,03708,1019518
2023HU0092271,1,80,64,1,8,2,19,14400,167,4840,1,6,4,1,2,03742,1019518
2023HU0092271,2,70,68,2,8,2,5,13000,167,0,0,6,4,1,2,03742,1019518
2023HU0092271,3,83,28,1,8,2,13,0,167,440,1,6,1,5,1,03742,1019518
2023HU0092271,4,67,86,2,8,2,1,0,167,0,0,6,5,2,2,03742,1019518
2023HU0092271,5,68,76,2,8,2,1,13200,167,0,0,6,4,2,2,03742,1019518
2023HU0092271,6,72,53,2,8,2,1,30000,167,4230,1,1,5,2,2,03742,1019518
2023HU0092271,7,73,74,1,8,2,1,11000,77,0,0,6,4,2,2,03742,1019518
2023HU0092461,1,279,77,1,1,1,19,1600,11,0,0,6,1,3,1,03779,1019518
2023HU0092464,1,56,41,2,1,1,22,40200,166,9645,1,1,4,3,2,03711,1019518
2023HU0092464,2,50,16,2,1,1,12,0,166,0,0,6,3,5,1,03711,1019518
2023HU0092464,3,51,16,2,1,1,12,0,166,0,0,6,3,5,1,03711,1019518
2023HU0092627,1,35,61,2,8,2,15,10900,324,6040,1,6,1,5,1,03738,1019518
2023HU0092627,2,36,41,1,8,2,19,52600,324,4251,3,1,1,5,1,03738,1019518
2023HU0092627,3,35,29,2,8,2,18,39500,324,3645,1,1,1,5,1,03738,1019518
2023HU0092627,4,37,9,2,8,2,6,0,324,0,0,0,1,5,1,03738,1019518
2023HU0092642,1,118,53,1,8,2,16,58000,196,4130,1,1,5,5,2,03767,1019518
2023HU0092642,2,81,49,2,8,2,19,18000,115,4720,1,3,5,5,2,03767,1019518
2023HU0092642,3,92,20,2,8,2,14,1900,196,4110,1,1,1,5,1,03767,1019518
2023HU0092642,4,124,3,2,8,2,2,0,196,0,0,0,1,5,1,03767,1019518
2023HU0092642,5,124,1,2,8,2,0,0,196,0,0,0,1,5,1,03767,1019518
2023HU0092653,1,428,47,1,1,1,14,32800,207,3945,1,1,1,1,1,03748,1019518
2023HU0092731,1,189,55,1,8,11,1,30000,213,4251,1,1,5,1,2,03725,1019518
2023HU0092731,2,206,65,2,8,11,1,0,213,4220,1,6,5,1,2,03725,1019518
2023HU0092731,3,181,34,1,8,11,6,20000,213,9645,1,1,5,5,2,03725,1019518
2023HU0092748,1,61,29,2,1,1,21,60000,387,5740,1,3,1,5,1,03721,1019518
2023HU0092758,1,71,73,1,9,3,17,9500,65,9620,2,6,1,2,1,03750,1019518
2023HU0092778,1,68,66,2,2,1,21,89300,501,0,0,6,1,1,1,03739,1019518
2023HU0092778,2,67,73,1,2,1,19,109500,501,0,0,6,1,1,1,03739,1019518
2023HU0092834,1,147,61,1,9,11,18,35000,228,9130,6,2,4,5,2,03745,1019518
2023HU0092910,1,84,52,2,9,2,20,25200,105,3602,1,1,1,5,1,03751,1019518
2023HU0092910,2,97,17,1,9,2,13,0,105,0,0,6,1,5,1,03751,1019518
2023HU0092910,3,96,15,1,9,2,11,0,105,0,0,0,1,5,1,03751,1019518
2023HU0092932,1,66,63,1,6,1,21,9500,365,440,6,1,4,1,2,03764,1019518
2023HU0092932,2,74,53,2,6,1,21,30000,365,4510,6,1,4,1,2,03764,1019518
2023HU0092932,3,66,26,2,6,1,21,45000,365,710,1,3,4,1,2,03764,1019518
2023HU0093040,1,93,43,2,1,1,21,34000,139,2634,6,3,4,3,2,03724,1019518
2023HU0093040,2,129,6,1,1,1,4,0,139,0,0,0,1,5,1,03724,1019518
2023HU0093040,3,152,1,2,1,1,0,0,139,0,0,0,1,5,1,03724,1019518
2023HU0093081,1,143,94,2,8,11,6,15900,109,0,0,6,4,2,2,03723,1019518
2023HU0093103,1,29,85,2,1,1,14,45000,311,0,0,6,4,2,2,03776,1019518
2023HU0093133,1,227,48,1,6,1,21,26000,165,440,6,2,5,5,2,03728,1019518
2023HU0093139,1,109,65,2,2,1,21,90000,501,5140,1,1,1,5,1,03747,1019518
2023HU0093150,1,94,42,2,1,1,18,187000,501,4760,1,1,1,1,1,03773,1019518
2023HU0093150,2,87,48,1,8,11,16,70000,501,4000,6,1,1,1,1,03773,1019518
2023HU0093150,3,118,11,1,9,11,7,0,501,0,0,0,1,5,1,03773,1019518
2023HU0093150,4,102,37,2,1,1,22,70000,501,230,1,1,1,5,1,03773,1019518
2023HU0093150,5,95,72,1,1,1,16,26900,501,4760,1,6,1,2,1,03773,1019518
2023HU0093150,6,130,5,2,8,2,1,0,0,0,0,0,1,5,1,03773,1019518
2023HU0093150,7,158,2,2,8,2,0,0,0,0,0,0,1,5,1,03773,1019518
2023HU0093169,1,33,27,2,6,1,21,99600,501,0,0,6,4,5,2,03705,1019518
2023HU0093181,1,62,52,2,9,7,16,0,221,0,0,6,4,1,2,03721,1019518
2023HU0093181,2,83,60,1,9,7,16,40000,221,6230,7,1,4,1,2,03721,1019518
2023HU0093181,3,72,25,1,9,7,16,30000,221,4720,1,1,1,3,1,03721,1019518
2023HU0093181,4,99,17,1,9,7,15,0,221,0,0,6,1,5,1,03721,1019518
2023HU0093222,1,46,74,2,8,2,20,18300,130,0,0,6,4,2,2,03703,1019518
2023HU0093243,1,76,25,2,8,8,23,65000,501,2145,1,1,1,1,1,03714,1019518
2023HU0093243,2,76,26,2,1,2,21,90000,501,1530,3,1,1,1,1,03714,1019518
2023HU0093244,1,146,32,2,2,1,21,60000,291,4830,1,1,1,5,1,03766,1019518
2023HU0093244,2,157,31,2,2,1,21,81900,501,2025,4,1,1,4,1,03766,1019518
2023HU0093244,3,193,12,1,2,1,8,0,291,0,0,0,1,5,1,03766,1019518
2023HU0093390,1,85,35,2,9,1,18,15600,99,5740,5,6,1,5,1,03716,1019518
2023HU0093390,2,90,36,1,1,1,16,78000,497,440,7,1,1,5,1,03716,1019518
2023HU0093446,1,59,44,1,8,2,21,81000,347,800,3,1,1,1,1,03764,1019518
2023HU0093446,2,59,41,2,8,2,21,54000,347,2014,3,1,1,1,1,03764,1019518
2023HU0093446,3,51,15,1,8,2,12,0,347,0,0,0,1,5,1,03764,1019518
2023HU0093446,4,52,15,1,8,2,12,0,347,0,0,0,1,5,1,03764,1019518
2023HU0093446,5,65,9,2,8,2,6,0,347,0,0,0,1,5,1,03764,1019518
2023HU0093446,6,60,7,1,8,2,4,0,347,0,0,0,1,5,1,03764,1019518
2023HU0093446,7,45,77,2,8,2,17,27000,347,0,0,6,1,3,1,03764,1019518
2023HU0093522,1,139,60,2,9,2,14,14100,180,3601,4,1,4,2,2,03708,1019518
2023HU0093522,2,162,31,1,9,2,19,22000,180,9645,1,1,1,5,1,03708,1019518
2023HU0093561,1,535,34,2,2,1,19,21400,90,9920,9,3,1,5,1,03748,1019518
2023HU0093561,2,649,11,2,2,1,8,0,90,0,0,0,1,5,1,03748,1019518
2023HU0093561,3,598,2,2,2,1,0,0,90,0,0,0,1,5,1,03748,1019518
2023HU0093570,1,44,65,2,8,2,9,10000,70,4030,1,2,5,3,2,03758,1019518
2023HU0093654,1,51,75,2,9,11,11,12800,88,0,0,6,4,2,2,03719,1019518
2023HU0093691,1,87,42,2,9,1,24,11450,55,2752,6,3,1,4,1,03712,1019518
2023HU0093691,2,73,6,1,9,1,3,0,55,0,0,0,1,5,1,03712,1019518
2023HU0093815,1,41,49,1,9,2,1,40000,263,5120,7,1,5,1,2,03741,1019518
2023HU0093815,2,36,46,2,9,2,19,60000,263,5120,7,1,5,1,2,03741,1019518
2023HU0093815,3,33,18,2,9,2,16,0,263,9920,9,3,1,5,1,03741,1019518
2023HU0093815,4,44,15,1,9,2,12,0,263,0,0,0,1,5,1,03741,1019518
2023HU0093815,5,37,66,2,9,2,1,0,263,0,0,6,5,2,2,03741,1019518
2023HU0093836,1,111,44,2,8,2,21,48600,201,4055,1,1,1,5,1,03739,1019518
2023HU0093836,2,111,16,2,8,2,13,0,201,0,0,6,1,5,1,03739,1019518
2023HU0093836,3,101,12,1,8,2,9,0,201,0,0,0,1,5,1,03739,1019518
2023HU0093854,1,58,79,1,2,1,19,14400,101,0,0,6,1,3,1,03778,1019518
2023HU0094001,1,97,49,2,9,2,9,17000,420,4055,1,1,5,1,2,03742,1019518
2023HU0094001,2,124,51,1,9,2,9,28500,420,4251,6,1,5,1,2,03742,1019518
2023HU0094001,3,111,26,1,9,2,16,48700,420,4700,1,3,1,5,1,03742,1019518
2023HU0094001,4,110,25,1,9,2,16,36500,420,3930,1,1,1,5,1,03742,1019518
2023HU0094070,1,73,44,1,1,1,16,20000,75,8810,1,1,5,1,2,03722,1019518
2023HU0094070,2,73,37,2,1,1,16,4000,75,5240,1,1,5,1,2,03722,1019518
2023HU0094070,3,105,19,2,1,1,19,3300,75,4720,1,3,5,5,2,03722,1019518
2023HU0094070,4,70,15,2,1,1,11,0,75,0,0,0,5,5,2,03722,1019518
2023HU0094070,5,100,13,1,1,1,10,0,75,0,0,0,5,5,2,03722,1019518
2023HU0094162,1,234,61,2,8,7,19,45000,501,5860,1,1,4,1,2,03720,1019518
2023HU0094162,2,227,52,1,8,2,13,80000,501,8740,1,1,4,1,2,03720,1019518
2023HU0094162,3,227,25,1,8,24,21,40000,501,7000,1,1,1,5,1,03720,1019518
2023HU0094208,1,164,60,1,8,2,16,63000,501,9130,1,1,5,4,2,03710,1019518
2023HU0094208,2,174,33,1,8,2,16,43000,501,4700,1,1,1,3,1,03710,1019518
2023HU0094208,3,160,35,1,8,16,19,30000,189,9130,1,1,5,1,2,03710,1019518
2023HU0094388,1,62,82,1,8,2,19,164700,404,5400,3,6,4,2,2,03743,1019518
2023HU0094388,2,62,13,1,8,2,10,0,404,0,0,0,5,5,2,03743,1019518
2023HU0094388,3,71,7,2,8,2,4,0,404,0,0,0,5,5,2,03743,1019518
2023HU0094388,4,62,40,1,8,2,1,18000,404,6240,1,1,5,1,2,03743,1019518
2023HU0094388,5,57,37,2,8,2,1,9000,404,4030,1,1,5,1,2,03743,1019518
2023HU0094388,6,56,20,1,8,2,16,7000,404,6260,1,1,5,5,2,03743,1019518
2023HU0094388,7,57,18,2,8,2,15,0,404,0,0,6,5,5,2,03743,1019518
2023HU0094404,1,40,44,2,1,2,15,20000,436,5400,8,1,1,1,1,03778,1019518
2023HU0094404,2,45,53,1,1,2,16,35000,436,4760,1,1,1,1,1,03778,1019518
2023HU0094404,3,49,26,1,1,2,16,60000,436,4020,1,2,1,1,1,03778,1019518
2023HU0094404,4,39,24,1,1,2,16,0,436,0,0,6,1,5,1,03778,1019518
2023HU0094404,5,40,20,1,1,2,19,48000,436,4720,1,1,1,5,1,03778,1019518
2023HU0094409,1,141,52,2,6,1,21,72000,501,3300,1,1,1,4,1,03725,1019518
2023HU0094409,2,122,26,1,6,1,21,23300,501,2545,1,1,1,5,1,03725,1019518
2023HU0094409,3,99,24,2,6,1,21,85000,501,51,1,1,1,5,1,03725,1019518
2023HU0094409,4,136,57,2,6,1,20,30000,501,3421,1,1,1,5,1,03725,1019518
2023HU0094409,5,145,81,2,6,1,17,0,501,0,0,6,4,2,2,03725,1019518
2023HU0094409,6,140,52,2,6,1,21,32000,501,4760,1,1,5,1,2,03725,1019518
2023HU0094409,7,136,31,1,6,1,4,20730,501,0,0,6,4,1,2,03725,1019518
2023HU0094409,8,98,22,2,6,1,20,17500,501,4030,1,1,2,5,1,03725,1019518
2023HU0094418,1,63,31,2,6,1,21,87000,501,310,1,1,1,5,1,03730,1019518
2023HU0094429,1,57,38,1,1,19,22,131000,501,230,2,1,1,1,1,03736,1019518
2023HU0094429,2,50,37,2,1,2,21,130000,501,8830,1,1,1,1,1,03736,1019518
2023HU0094430,1,68,60,2,6,1,23,280000,501,3090,1,1,5,5,2,03768,1019518
2023HU0094430,2,63,55,1,6,2,21,79000,501,9040,1,1,1,5,1,03768,1019518
2023HU0094452,1,32,67,2,9,4,20,65000,338,3550,1,1,4,3,2,03767,1019518
2023HU0094452,2,37,34,1,9,4,18,42000,338,705,1,1,1,5,1,03767,1019518
2023HU0094452,3,24,94,2,9,4,16,18000,338,0,0,6,4,2,2,03767,1019518
2023HU0094452,4,38,31,2,9,4,21,0,338,5610,1,6,1,5,1,03767,1019518
2023HU0094452,5,49,3,1,9,4,1,0,338,0,0,0,1,5,1,03767,1019518
2023HU0094476,1,80,27,2,8,11,15,20,294,5860,6,1,1,1,1,03707,1019518
2023HU0094476,2,81,33,1,8,7,21,106000,294,52,1,1,1,1,1,03707,1019518
2023HU0094476,3,77,8,1,8,11,4,0,294,0,0,0,1,5,1,03707,1019518
2023HU0094476,4,77,5,1,8,11,3,0,294,0,0,0,1,5,1,03707,1019518
2023HU0094476,5,95,2,2,8,11,0,0,294,0,0,0,1,5,1,03707,1019518
2023HU0094611,1,104,31,2,1,1,21,70000,445,2330,3,1,1,5,1,03720,1019518
2023HU0094611,2,83,31,1,9,2,21,60000,381,2320,3,1,1,5,1,03720,1019518
2023HU0094759,1,66,56,1,8,2,16,75000,501,7700,2,1,1,1,1,03740,1019518
2023HU0094759,2,55,50,2,8,2,13,45000,501,4760,2,1,1,1,1,03740,1019518
2023HU0094759,3,58,24,1,8,2,21,55000,501,1530,1,1,1,5,1,03740,1019518
2023HU0094808,1,73,94,2,1,1,19,28000,196,850,7,6,1,3,1,03708,1019518
2023HU0094867,1,34,65,2,6,1,15,12000,198,2810,1,1,4,1,2,03710,1019518
2023HU0094867,2,28,75,1,6,1,21,11000,198,2700,6,3,4,1,2,03710,1019518
2023HU0094867,3,31,41,1,6,1,21,24000,198,9142,1,1,4,5,2,03710,1019518
2023HU0094873,1,60,69,1,1,1,21,420000,501,4810,7,1,1,1,1,03768,1019518
2023HU0094873,2,60,65,2,1,1,20,0,501,0,0,6,1,1,1,03768,1019518
2023HU0094935,1,66,68,1,8,2,20,27600,480,0,0,6,4,1,2,03744,1019518
2023HU0094935,2,59,71,2,9,2,1,10000,480,0,0,6,4,1,2,03744,1019518
2023HU0094935,3,61,35,1,8,24,16,74000,480,4700,2,1,1,5,1,03744,1019518
2023HU0095000,1,52,53,2,6,1,23,214400,501,2100,7,1,4,1,2,03761,1019518
2023HU0095000,2,104,54,1,1,1,20,85200,501,565,3,1,1,1,1,03761,1019518
2023HU0095025,1,302,68,1,9,2,19,50940,277,705,6,6,4,1,2,03728,1019518
2023HU0095025,2,299,60,2,1,1,21,0,277,5120,1,6,4,1,2,03728,1019518
2023HU0095082,1,51,26,2,1,2,21,22800,316,2002,1,2,1,5,1,03758,1019518
2023HU0095082,2,45,26,1,1,2,21,62000,394,2320,2,1,1,5,1,03758,1019518
2023HU0095082,3,62,0,2,1,2,0,0,316,0,0,0,1,5,1,03758,1019518
2023HU0095082,4,42,65,2,1,2,19,54100,316,0,0,6,1,2,1,03758,1019518
2023HU0095098,1,103,41,1,1,1,20,24000,67,2770,1,1,4,1,2,03711,1019518
2023HU0095098,2,79,41,2,1,1,21,0,67,120,1,6,4,1,2,03711,1019518
2023HU0095098,3,85,10,1,1,1,8,0,67,0,0,0,4,5,2,03711,1019518
2023HU0095098,4,85,8,1,1,1,5,0,67,0,0,0,4,5,2,03711,1019518
2023HU0095098,5,77,6,2,1,1,4,0,67,0,0,0,1,5,1,03711,1019518
2023HU0095111,1,145,28,2,9,2,19,22000,332,5120,1,3,5,5,2,03724,1019518
2023HU0095111,2,107,30,2,9,2,17,36000,332,4720,1,1,5,5,2,03724,1019518
2023HU0095111,3,104,52,2,9,2,15,20000,332,4220,6,1,5,3,2,03724,1019518
2023HU0095122,1,158,50,2,2,1,22,125000,501,3255,1,1,1,2,1,03778,1019518
2023HU0095122,2,192,22,2,2,1,23,4200,501,5400,1,3,1,5,1,03778,1019518
2023HU0095149,1,86,65,2,1,1,16,36400,501,3421,1,1,1,1,1,03768,1019518
2023HU0095149,2,87,72,1,8,2,16,69600,501,0,0,6,1,1,1,03768,1019518
2023HU0095222,1,52,51,2,8,4,22,8700,435,2300,3,1,1,3,1,03703,1019518
2023HU0095222,2,63,29,1,9,4,19,80000,435,4920,1,1,1,5,1,03703,1019518
2023HU0095222,3,62,28,1,9,4,19,15000,435,4055,1,1,1,5,1,03703,1019518
2023HU0095222,4,57,24,1,9,4,18,30000,435,9410,5,1,1,5,1,03703,1019518
2023HU0095236,1,168,33,1,6,1,21,250000,501,20,1,1,4,1,2,03758,1019518
2023HU0095236,2,158,32,2,6,1,21,80000,501,4800,1,1,4,1,2,03758,1019518
2023HU0095333,1,60,43,2,8,2,16,17900,102,8320,1,1,5,5,2,03745,1019518
2023HU0095333,2,55,15,1,8,2,12,0,102,0,0,0,1,5,1,03745,1019518
2023HU0095333,3,61,7,1,8,2,4,0,102,0,0,0,1,5,1,03745,1019518
2023HU0095333,4,58,29,2,8,2,18,20000,102,9620,1,1,1,5,1,03745,1019518
2023HU0095333,5,58,62,2,8,2,1,0,102,0,0,6,5,5,2,03745,1019518
2023HU0095357,1,230,44,1,1,1,19,80000,387,500,7,1,1,2,1,03731,1019518
2023HU0095357,2,232,38,2,1,1,21,123000,501,51,1,1,1,5,1,03731,1019518
2023HU0095357,3,231,0,1,1,1,0,0,387,0,0,0,1,5,1,03731,1019518
2023HU0095359,1,30,52,2,9,4,18,2000,313,2861,6,1,1,1,1,03708,1019518
2023HU0095359,2,28,55,1,1,1,18,95000,313,6260,1,2,1,1,1,03708,1019518
2023HU0095359,3,40,18,2,9,4,14,0,313,5240,1,6,1,5,1,03708,1019518
2023HU0095359,4,37,14,2,9,4,11,0,313,0,0,0,1,5,1,03708,1019518
2023HU0095468,1,88,75,1,2,1,21,28300,195,4400,1,1,1,3,1,03780,1019518
2023HU0095470,1,144,50,2,8,7,16,0,221,0,0,6,4,5,2,03734,1019518
2023HU0095470,2,143,29,1,1,2,19,32000,221,4760,1,1,1,5,1,03734,1019518
2023HU0095470,3,143,26,1,1,2,19,52000,221,4000,1,1,1,5,1,03734,1019518
2023HU0095470,4,184,18,2,1,2,16,0,221,0,0,6,1,5,1,03734,1019518
2023HU0095470,5,193,7,2,1,2,4,0,221,0,0,0,1,5,1,03734,1019518
2023HU0095745,1,128,63,2,6,1,16,14400,159,3602,4,1,5,1,2,03766,1019518
2023HU0095745,2,170,63,1,6,1,21,18000,159,4030,1,1,4,1,2,03766,1019518
2023HU0095886,1,90,71,1,1,1,23,244590,501,800,7,1,1,3,1,03779,1019518
2023HU0095934,1,50,74,1,1,1,21,129700,501,0,0,6,1,3,1,03705,1019518
2023HU0095954,1,55,50,2,1,1,21,104000,501,230,4,1,1,3,1,03724,1019518
2023HU0095954,2,68,8,1,1,2,4,0,501,0,0,0,1,5,1,03724,1019518
2023HU0096021,1,194,60,1,1,1,21,23800,150,2710,6,1,1,5,1,03775,1019518
2023HU0096107,1,252,49,2,2,1,18,12000,77,0,0,6,1,5,1,03750,1019518
2023HU0096258,1,56,85,2,2,1,20,40000,279,0,0,6,1,2,1,03747,1019518
2023HU0096258,2,118,53,1,2,1,18,10000,279,4700,1,1,1,5,1,03747,1019518
2023HU0096286,1,182,25,1,8,2,15,20000,353,7200,1,1,5,5,2,03714,1019518
2023HU0096286,2,236,55,1,8,2,8,50000,353,6260,1,1,5,1,2,03714,1019518
2023HU0096348,1,155,28,1,2,1,21,170000,501,1021,1,1,1,5,1,03776,1019518
2023HU0096457,1,145,30,2,1,2,21,50000,163,2145,1,1,1,5,1,03781,1019518
2023HU0096457,2,143,30,1,1,2,18,100000,501,6230,1,1,1,5,1,03781,1019518
2023HU0096457,3,159,13,2,1,2,11,0,163,0,0,0,1,5,1,03781,1019518
2023HU0096457,4,143,12,1,1,2,10,0,163,0,0,0,1,5,1,03781,1019518
2023HU0096457,5,158,6,2,1,2,4,0,163,0,0,0,1,5,1,03781,1019518
2023HU0096459,1,32,70,1,8,2,1,50000,501,4220,1,1,4,2,2,03742,1019518
2023HU0096459,2,39,32,2,8,2,21,100000,501,20,1,1,1,5,1,03742,1019518
2023HU0096459,3,37,30,2,9,2,21,7200,501,2014,2,1,1,5,1,03742,1019518
2023HU0096552,1,32,39,2,6,1,21,175000,501,1108,1,1,1,5,1,03760,1019518
2023HU0096553,1,84,50,2,9,1,22,168000,501,3258,3,1,1,1,1,03768,1019518
2023HU0096553,2,88,50,1,9,1,21,55000,501,1530,7,1,1,1,1,03768,1019518
2023HU0096604,1,32,55,1,6,1,22,89000,501,101,3,1,4,1,2,03767,1019518
2023HU0096604,2,31,55,2,6,1,21,29000,501,4120,3,1,4,1,2,03767,1019518
2023HU0096604,3,35,38,2,8,2,20,77000,488,4850,1,1,4,5,2,03767,1019518
2023HU0096604,4,43,18,2,8,2,18,2000,12,2360,2,6,1,5,1,03767,1019518
2023HU0096604,5,36,16,1,8,2,12,0,0,0,0,6,1,5,1,03767,1019518
2023HU0096609,1,268,24,1,2,1,19,15000,96,500,1,6,1,5,1,03722,1019518
2023HU0096609,2,189,24,1,1,1,21,18000,116,4435,1,3,1,5,1,03722,1019518
2023HU0096610,1,31,78,1,6,1,22,104200,501,0,0,6,4,1,2,03764,1019518
2023HU0096610,2,30,78,2,6,1,18,19000,501,0,0,6,4,1,2,03764,1019518
2023HU0096646,1,91,66,2,1,1,22,32000,223,2360,2,6,1,5,1,03734,1019518
2023HU0096685,1,72,75,2,2,1,18,101000,501,0,0,6,1,2,1,03747,1019518
2023HU0096685,2,121,41,2,2,1,21,89000,501,5860,3,1,1,1,1,03747,1019518
2023HU0096685,3,116,8,1,2,1,6,0,501,0,0,0,1,5,1,03747,1019518
2023HU0096685,4,113,40,1,2,1,21,78000,501,3930,1,1,1,1,1,03747,1019518
2023HU0096706,1,68,65,2,2,1,16,8000,57,3602,2,1,1,5,1,03758,1019518
2023HU0096714,1,184,44,1,8,3,23,200000,501,2100,3,1,1,1,1,03723,1019518
2023HU0096714,2,167,34,2,8,4,21,0,501,0,0,6,1,1,1,03723,1019518
2023HU0096714,3,199,13,2,8,3,10,0,501,0,0,0,1,5,1,03723,1019518
2023HU0096714,4,198,10,2,8,4,7,0,501,0,0,0,1,5,1,03723,1019518
2023HU0096714,5,198,6,2,8,4,3,0,501,0,0,0,1,5,1,03723,1019518
2023HU0096811,1,307,64,1,1,1,16,24000,154,0,0,6,1,5,1,03771,1019518
2023HU0096825,1,162,33,2,2,1,18,21800,55,9920,9,3,1,5,1,03707,1019518
2023HU0096825,2,159,16,2,2,1,13,0,55,0,0,6,1,5,1,03707,1019518
2023HU0096825,3,165,11,2,2,1,9,0,55,0,0,0,1,5,1,03707,1019518
2023HU0096825,4,156,10,1,2,1,7,0,55,0,0,0,1,5,1,03707,1019518
2023HU0096825,5,164,9,2,2,1,6,0,55,0,0,0,1,5,1,03707,1019518
2023HU0096825,6,156,8,1,2,1,5,0,55,0,0,0,1,5,1,03707,1019518
2023HU0096878,1,186,61,1,6,1,23,314570,501,3090,4,1,4,1,2,03764,1019518
2023HU0096878,2,175,59,2,6,1,23,0,501,0,0,6,4,1,2,03764,1019518
2023HU0096878,3,141,21,1,6,1,21,0,501,9920,9,3,1,5,1,03764,1019518
2023HU0096904,1,237,52,1,1,1,19,9100,58,4040,1,6,1,5,1,03728,1019518
2023HU0097023,1,45,50,1,8,2,21,130600,501,5510,1,1,1,1,1,03739,1019518
2023HU0097023,2,38,49,2,8,2,22,135000,501,230,3,1,1,1,1,03739,1019518
2023HU0097023,3,43,15,2,8,2,12,0,501,0,0,0,1,5,1,03739,1019518
2023HU0097023,4,52,8,2,8,2,5,0,501,0,0,0,1,5,1,03739,1019518
2023HU0097023,5,38,8,1,8,2,5,0,501,0,0,0,1,5,1,03739,1019518
2023HU0097023,6,46,76,2,8,2,21,27300,501,0,0,6,1,3,1,03739,1019518
2023HU0097052,1,71,34,1,6,1,16,13000,82,850,1,1,4,5,2,03739,1019518
2023HU0097057,1,100,49,2,8,2,12,3000,12,4230,7,1,5,5,2,03767,1019518
2023HU0097057,2,128,16,2,8,2,13,0,12,0,0,6,1,5,1,03767,1019518
2023HU0097057,3,112,13,1,8,2,10,0,12,0,0,0,1,5,1,03767,1019518
2023HU0097140,1,57,33,1,1,1,22,180000,501,1410,1,1,1,3,1,03718,1019518
2023HU0097146,1,82,89,1,1,1,21,53800,373,0,0,6,1,2,1,03704,1019518
2023HU0097171,1,50,74,2,1,1,23,68900,474,0,0,6,1,5,1,03730,1019518
2023HU0097171,2,53,76,2,1,1,22,69000,474,0,0,6,1,5,1,03730,1019518
2023HU0097171,3,55,74,2,1,1,21,110000,501,0,0,6,1,2,1,03730,1019518
2023HU0097222,1,72,64,1,1,1,19,51900,332,0,0,6,1,3,1,03750,1019518
2023HU0097233,1,58,45,2,6,1,22,29900,148,700,1,1,4,3,2,03736,1019518
2023HU0097233,2,70,11,2,6,2,8,0,148,0,0,0,1,5,1,03736,1019518
2023HU0097238,1,43,31,2,8,7,21,50000,501,120,3,3,1,1,1,03767,1019518
2023HU0097238,2,33,31,1,1,1,22,112000,501,1360,1,1,1,1,1,03767,1019518
2023HU0097281,1,116,77,1,9,2,19,61000,501,0,0,6,1,1,1,03779,1019518
2023HU0097281,2,86,76,2,1,1,19,66000,501,0,0,6,1,1,1,03779,1019518
2023HU0097283,1,73,37,2,1,1,23,684000,501,2100,1,1,1,5,1,03730,1019518
2023HU0097366,1,56,49,1,8,9,21,7900,50,9920,9,3,4,5,2,03712,1019518
2023HU0097377,1,57,61,2,1,1,21,98000,501,20,1,1,1,1,1,03718,1019518
2023HU0097377,2,67,63,2,8,2,20,96000,501,710,1,1,1,1,1,03718,1019518
